kind,series_name,series_imdb_id,season,episode,rating,votes,runtime,is_comedy,is_drama,rating_miss
tv series,Stranger Things,4574334,1,2,8.5,16420,55,0,1,8.5
tv series,Stranger Things,4574334,1,3,8.9,16386,51,0,1,NA
tv series,Stranger Things,4574334,1,4,9,16070,49,0,1,NA
tv series,Stranger Things,4574334,1,5,8.8,15186,52,0,1,8.8
tv series,Stranger Things,4574334,1,6,8.9,15029,46,0,1,8.9
tv series,Stranger Things,4574334,1,7,9.1,15713,41,0,1,NA
tv series,Stranger Things,4574334,1,8,9.4,18449,54,0,1,9.4
tv series,Stranger Things,4574334,2,1,8.3,14556,48,0,1,8.3
tv series,Stranger Things,4574334,2,2,8.4,13489,56,0,1,8.4
tv series,Stranger Things,4574334,2,3,8.7,13227,51,0,1,8.7
tv series,Stranger Things,4574334,2,4,8.7,13012,46,0,1,8.7
tv series,Stranger Things,4574334,2,5,8.9,13350,58,0,1,8.9
tv series,Stranger Things,4574334,2,6,9.2,14345,51,0,1,9.2
tv series,Stranger Things,4574334,2,7,6.1,21089,45,0,1,6.1
tv series,Stranger Things,4574334,2,8,9.3,15714,47,0,1,9.3
tv series,Stranger Things,4574334,2,9,9.4,17653,62,0,1,9.4
tv series,Stranger Things,4574334,3,1,7.9,15340,50,0,1,NA
tv series,Stranger Things,4574334,3,2,8,13743,50,0,1,8
tv series,Stranger Things,4574334,3,3,8.4,13278,49,0,1,NA
tv series,Stranger Things,4574334,3,4,9,14256,52,0,1,9
tv series,Stranger Things,4574334,3,5,8.6,12846,51,0,1,8.6
tv series,Stranger Things,4574334,3,6,8.7,12938,59,0,1,8.7
tv series,Stranger Things,4574334,3,7,8.8,13350,55,0,1,8.8
tv series,Stranger Things,4574334,3,8,9.3,21075,77,0,1,9.3
tv series,The OA,4635282,1,1,8.2,3121,62,0,1,8.2
tv series,The OA,4635282,1,2,8.3,2600,58,0,1,8.3
tv series,The OA,4635282,1,3,8.3,2387,61,0,1,8.3
tv series,The OA,4635282,1,4,8.4,2347,64,0,1,8.4
tv series,The OA,4635282,1,5,8.5,2370,61,0,1,8.5
tv series,The OA,4635282,1,6,8.2,2170,31,0,1,8.2
tv series,The OA,4635282,1,7,8.1,2178,41,0,1,8.1
tv series,The OA,4635282,1,8,8.4,2858,50,0,1,8.4
tv series,The OA,4635282,2,1,8.9,2141,69,0,1,8.9
tv series,The OA,4635282,2,2,8.9,1829,71,0,1,NA
tv series,The OA,4635282,2,3,8.5,1824,55,0,1,8.5
tv series,The OA,4635282,2,4,9.1,1854,63,0,1,9.1
tv series,The OA,4635282,2,5,8.9,1737,43,0,1,8.9
tv series,The OA,4635282,2,6,8.5,1623,48,0,1,8.5
tv series,The OA,4635282,2,7,8.8,1630,52,0,1,8.8
tv series,The OA,4635282,2,8,9.3,2372,43,0,1,9.3
tv series,Green Eggs and Ham,4651448,1,1,7.9,119,28,1,0,7.9
tv series,Green Eggs and Ham,4651448,1,2,8.1,91,28,1,0,NA
tv series,Green Eggs and Ham,4651448,1,3,8.4,85,27,1,0,NA
tv series,Green Eggs and Ham,4651448,1,4,8.2,79,28,1,0,NA
tv series,Green Eggs and Ham,4651448,1,5,8.6,75,27,1,0,8.6
tv series,Green Eggs and Ham,4651448,1,6,8.5,71,28,1,0,8.5
tv series,Green Eggs and Ham,4651448,1,7,8.4,77,27,1,0,8.4
tv series,Green Eggs and Ham,4651448,1,8,8.5,69,28,1,0,8.5
tv series,Green Eggs and Ham,4651448,1,9,8.6,72,28,1,0,8.6
tv series,Green Eggs and Ham,4651448,1,10,8.8,79,28,1,0,8.8
tv series,Green Eggs and Ham,4651448,1,11,8.3,66,27,1,0,8.3
tv series,Green Eggs and Ham,4651448,1,12,8.3,69,28,1,0,NA
tv series,Green Eggs and Ham,4651448,1,13,8.7,72,27,1,0,8.7
tv series,Slasher,4667888,1,1,7.2,642,52,0,1,7.2
tv series,Slasher,4667888,1,2,7.2,516,49,0,1,7.2
tv series,Slasher,4667888,1,3,7.3,470,49,0,1,7.3
tv series,Slasher,4667888,1,4,7.2,451,50,0,1,NA
tv series,Slasher,4667888,1,5,7.4,436,49,0,1,7.4
tv series,Slasher,4667888,1,6,7.6,430,52,0,1,NA
tv series,Slasher,4667888,1,7,7.7,428,49,0,1,7.7
tv series,Slasher,4667888,1,8,6.7,471,52,0,1,6.7
tv series,Slasher,4667888,2,2,7.3,361,44,0,1,7.3
tv series,Slasher,4667888,2,3,7.3,340,50,0,1,NA
tv series,Slasher,4667888,2,4,7.4,329,48,0,1,7.4
tv series,Slasher,4667888,2,5,7.5,311,47,0,1,7.5
tv series,Slasher,4667888,2,6,7.4,311,46,0,1,7.4
tv series,Slasher,4667888,2,7,7.4,309,43,0,1,7.4
tv series,Slasher,4667888,2,8,7.6,345,46,0,1,NA
tv series,Club de Cuervos,4680240,1,1,7.5,146,44,1,1,7.5
tv series,The Crown,4786824,1,1,8.3,3859,56,0,1,8.3
tv series,The Crown,4786824,1,2,9.1,3910,61,0,1,9.1
tv series,The Crown,4786824,1,3,8.3,3002,59,0,1,8.3
tv series,The Crown,4786824,1,4,8.7,3098,57,0,1,8.7
tv series,The Crown,4786824,1,5,8.6,2892,55,0,1,8.6
tv series,The Crown,4786824,1,6,8.2,2624,58,0,1,8.2
tv series,The Crown,4786824,1,7,8.9,2846,58,0,1,8.9
tv series,The Crown,4786824,1,8,8.5,2576,58,0,1,NA
tv series,The Crown,4786824,1,9,9.2,3280,60,0,1,9.2
tv series,The Crown,4786824,1,10,8.7,2591,54,0,1,8.7
tv series,The Crown,4786824,2,1,8.3,2334,56,0,1,8.3
tv series,The Crown,4786824,2,2,8.3,2197,54,0,1,8.3
tv series,The Crown,4786824,2,3,8.5,2170,56,0,1,NA
tv series,The Crown,4786824,2,4,8.7,2557,60,0,1,8.7
tv series,The Crown,4786824,2,5,9.1,2577,61,0,1,9.1
tv series,The Crown,4786824,2,6,9.2,2778,61,0,1,9.2
tv series,The Crown,4786824,2,7,8.2,2161,60,0,1,8.2
tv series,The Crown,4786824,2,8,9.2,3009,57,0,1,NA
tv series,The Crown,4786824,2,9,8.8,2580,60,0,1,8.8
tv series,The Crown,4786824,2,10,8.5,2095,59,0,1,8.5
tv series,The Crown,4786824,3,1,8.1,2679,48,0,1,8.1
tv series,The Crown,4786824,3,2,8.6,2426,48,0,1,8.6
tv series,The Crown,4786824,3,3,9.4,3629,55,0,1,9.4
tv series,The Crown,4786824,3,4,8.8,2531,60,0,1,8.8
tv series,The Crown,4786824,3,5,8.1,2088,57,0,1,NA
tv series,The Crown,4786824,3,6,9.2,2939,56,0,1,9.2
tv series,The Crown,4786824,3,7,8.1,2377,56,0,1,8.1
tv series,The Crown,4786824,3,8,8.3,1872,47,0,1,8.3
tv series,The Crown,4786824,3,9,8.2,1664,47,0,1,8.2
tv series,The Crown,4786824,3,10,8.4,1746,59,0,1,8.4
tv series,The Break,4792480,1,1,7.3,153,53,0,1,7.3
tv series,The Break,4792480,1,2,7.4,130,46,0,1,NA
tv series,The Break,4792480,1,3,7.6,126,52,0,1,7.6
tv series,The Break,4792480,1,4,7.3,120,53,0,1,7.3
tv series,The Break,4792480,1,5,7.4,120,52,0,1,7.4
tv series,The Break,4792480,1,6,7.6,122,51,0,1,7.6
tv series,The Break,4792480,1,7,7.6,115,52,0,1,7.6
tv series,The Break,4792480,1,8,7.7,120,46,0,1,7.7
tv series,The Break,4792480,1,9,8,119,48,0,1,8
tv series,The Break,4792480,1,10,8,131,52,0,1,8
tv series,Dragons: Race to the Edge,4816058,1,1,7.6,158,22,1,0,7.6
tv series,Dragons: Race to the Edge,4816058,1,2,7.7,138,22,1,0,7.7
tv series,Dragons: Race to the Edge,4816058,1,3,7.6,116,22,1,0,7.6
tv series,Dragons: Race to the Edge,4816058,1,4,7.5,115,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,1,5,7.4,110,22,1,0,7.4
tv series,Dragons: Race to the Edge,4816058,1,6,7.4,107,22,1,0,7.4
tv series,Dragons: Race to the Edge,4816058,1,7,7.7,108,22,1,0,7.7
tv series,Dragons: Race to the Edge,4816058,1,8,7.7,104,22,1,0,7.7
tv series,Dragons: Race to the Edge,4816058,1,9,7.3,102,22,1,0,7.3
tv series,Dragons: Race to the Edge,4816058,1,10,7.8,115,22,1,0,7.8
tv series,Dragons: Race to the Edge,4816058,1,11,7.9,120,22,1,0,7.9
tv series,Dragons: Race to the Edge,4816058,1,12,7.9,101,22,1,0,7.9
tv series,Dragons: Race to the Edge,4816058,1,13,7.8,108,22,1,0,7.8
tv series,Dragons: Race to the Edge,4816058,2,1,8.4,97,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,2,2,8.6,89,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,2,3,8.6,87,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,2,4,8,83,22,1,0,8
tv series,Dragons: Race to the Edge,4816058,2,5,8.1,82,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,2,6,8.4,89,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,2,7,8.4,82,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,2,8,8.6,89,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,2,9,8.6,89,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,2,10,8.2,76,22,1,0,8.2
tv series,Dragons: Race to the Edge,4816058,2,11,8.5,78,22,1,0,8.5
tv series,Dragons: Race to the Edge,4816058,2,12,8.7,83,22,1,0,8.7
tv series,Dragons: Race to the Edge,4816058,2,13,8.7,82,22,1,0,8.7
tv series,Dragons: Race to the Edge,4816058,3,1,8.8,98,22,1,0,8.8
tv series,Dragons: Race to the Edge,4816058,3,2,8.3,81,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,3,3,8.1,73,22,1,0,8.1
tv series,Dragons: Race to the Edge,4816058,3,4,8.3,77,22,1,0,8.3
tv series,Dragons: Race to the Edge,4816058,3,5,8.7,94,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,3,6,8.2,87,22,1,0,8.2
tv series,Dragons: Race to the Edge,4816058,3,7,7,92,22,1,0,7
tv series,Dragons: Race to the Edge,4816058,3,8,8.7,88,22,1,0,8.7
tv series,Dragons: Race to the Edge,4816058,3,9,7.8,101,22,1,0,7.8
tv series,Dragons: Race to the Edge,4816058,3,10,8.2,82,22,1,0,8.2
tv series,Dragons: Race to the Edge,4816058,3,11,8.7,101,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,3,12,8.6,87,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,3,13,8.4,96,22,1,0,8.4
tv series,Dragons: Race to the Edge,4816058,4,1,8.4,138,22,1,0,8.4
tv series,Dragons: Race to the Edge,4816058,4,2,8,83,22,1,0,8
tv series,Dragons: Race to the Edge,4816058,4,3,8.6,77,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,4,4,8.1,78,22,1,0,8.1
tv series,Dragons: Race to the Edge,4816058,4,5,7.3,84,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,4,6,8.8,82,22,1,0,8.8
tv series,Dragons: Race to the Edge,4816058,4,7,8.4,80,22,1,0,8.4
tv series,Dragons: Race to the Edge,4816058,4,8,8.7,79,22,1,0,8.7
tv series,Dragons: Race to the Edge,4816058,4,9,8.4,74,22,1,0,8.4
tv series,Dragons: Race to the Edge,4816058,4,10,8.4,72,22,1,0,8.4
tv series,Dragons: Race to the Edge,4816058,4,11,9.4,137,22,1,0,9.4
tv series,Dragons: Race to the Edge,4816058,4,12,9.1,102,22,1,0,9.1
tv series,Dragons: Race to the Edge,4816058,4,13,9,108,22,1,0,9
tv series,Dragons: Race to the Edge,4816058,5,1,8.2,72,22,1,0,8.2
tv series,Dragons: Race to the Edge,4816058,5,2,8.6,84,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,5,3,7.7,63,22,1,0,7.7
tv series,Dragons: Race to the Edge,4816058,5,4,7.1,65,22,1,0,7.1
tv series,Dragons: Race to the Edge,4816058,5,5,8.3,59,22,1,0,8.3
tv series,Dragons: Race to the Edge,4816058,5,6,7.9,59,22,1,0,7.9
tv series,Dragons: Race to the Edge,4816058,5,7,8.1,56,22,1,0,8.1
tv series,Dragons: Race to the Edge,4816058,5,8,8.7,60,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,5,9,8.8,63,22,1,0,8.8
tv series,Dragons: Race to the Edge,4816058,5,10,8.2,56,22,1,0,8.2
tv series,Dragons: Race to the Edge,4816058,5,11,7.5,60,22,1,0,7.5
tv series,Dragons: Race to the Edge,4816058,5,12,8,58,22,1,0,8
tv series,Dragons: Race to the Edge,4816058,5,13,7.5,73,22,1,0,7.5
tv series,Dragons: Race to the Edge,4816058,6,1,8.9,64,22,1,0,8.9
tv series,Dragons: Race to the Edge,4816058,6,2,8.6,57,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,6,3,8.6,61,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,6,4,8.3,57,22,1,0,8.3
tv series,Dragons: Race to the Edge,4816058,6,5,8,54,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,6,6,8.6,67,22,1,0,8.6
tv series,Dragons: Race to the Edge,4816058,6,7,8.3,57,22,1,0,8.3
tv series,Dragons: Race to the Edge,4816058,6,8,9.2,64,22,1,0,9.2
tv series,Dragons: Race to the Edge,4816058,6,9,8.5,56,22,1,0,8.5
tv series,Dragons: Race to the Edge,4816058,6,10,8.4,55,22,1,0,8.4
tv series,Dragons: Race to the Edge,4816058,6,11,8.5,55,22,1,0,8.5
tv series,Dragons: Race to the Edge,4816058,6,12,9.2,73,22,1,0,NA
tv series,Dragons: Race to the Edge,4816058,6,13,9.4,114,22,1,0,9.4
tv series,A Series of Unfortunate Events,4834206,1,1,7.7,2568,49,1,1,7.7
tv series,A Series of Unfortunate Events,4834206,1,2,8,2008,64,1,1,8
tv series,A Series of Unfortunate Events,4834206,1,3,8.2,1819,48,1,1,8.2
tv series,A Series of Unfortunate Events,4834206,1,4,8.2,1714,43,1,1,NA
tv series,A Series of Unfortunate Events,4834206,1,5,7.7,1598,42,1,1,NA
tv series,A Series of Unfortunate Events,4834206,1,6,7.8,1545,53,1,1,NA
tv series,A Series of Unfortunate Events,4834206,1,7,8.2,1594,44,1,1,8.2
tv series,A Series of Unfortunate Events,4834206,1,8,8.4,1602,47,1,1,8.4
tv series,A Series of Unfortunate Events,4834206,2,1,8,1094,46,1,1,8
tv series,A Series of Unfortunate Events,4834206,2,2,8,989,52,1,1,NA
tv series,A Series of Unfortunate Events,4834206,2,3,8.2,945,52,1,1,8.2
tv series,A Series of Unfortunate Events,4834206,2,4,8.1,906,41,1,1,8.1
tv series,A Series of Unfortunate Events,4834206,2,5,7.8,858,48,1,1,7.8
tv series,A Series of Unfortunate Events,4834206,2,6,8,857,41,1,1,8
tv series,A Series of Unfortunate Events,4834206,2,7,8.4,869,44,1,1,NA
tv series,A Series of Unfortunate Events,4834206,2,8,8.3,842,40,1,1,8.3
tv series,A Series of Unfortunate Events,4834206,2,9,8.5,847,46,1,1,8.5
tv series,A Series of Unfortunate Events,4834206,2,10,8.5,857,42,1,1,NA
tv series,A Series of Unfortunate Events,4834206,3,1,8.1,817,44,1,1,8.1
tv series,A Series of Unfortunate Events,4834206,3,2,8.1,700,44,1,1,8.1
tv series,A Series of Unfortunate Events,4834206,3,3,7.7,683,44,1,1,7.7
tv series,A Series of Unfortunate Events,4834206,3,4,7.9,665,36,1,1,7.9
tv series,A Series of Unfortunate Events,4834206,3,5,8.7,764,55,1,1,8.7
tv series,A Series of Unfortunate Events,4834206,3,6,8.8,768,52,1,1,NA
tv series,A Series of Unfortunate Events,4834206,3,7,8.6,901,52,1,1,8.6
tv series,Project Mc²,4861760,1,1,6.5,39,27,0,0,NA
tv series,3%,4922804,1,1,7.6,845,49,0,1,7.6
tv series,3%,4922804,1,2,7.9,736,47,0,1,7.9
tv series,3%,4922804,1,3,7.7,685,42,0,1,7.7
tv series,3%,4922804,1,4,8.5,743,48,0,1,8.5
tv series,3%,4922804,1,5,7.5,681,45,0,1,7.5
tv series,Bordertown,4937942,1,1,7.4,295,58,0,1,7.4
tv series,Bordertown,4937942,1,2,7.5,248,55,0,1,NA
tv series,Bordertown,4937942,1,3,7.6,230,60,0,1,NA
tv series,Bordertown,4937942,1,4,7.1,215,56,0,1,7.1
tv series,Bordertown,4937942,1,5,7.3,194,57,0,1,NA
tv series,Bordertown,4937942,1,6,7.5,180,58,0,1,NA
tv series,Bordertown,4937942,1,7,7.5,177,56,0,1,7.5
tv series,Bordertown,4937942,1,8,7.5,171,57,0,1,NA
tv series,Bordertown,4937942,1,9,7.4,164,57,0,1,7.4
tv series,Bordertown,4937942,1,10,8,166,58,0,1,8
tv series,Bordertown,4937942,1,11,7.9,181,60,0,1,7.9
tv series,Bordertown,4937942,2,1,7.4,154,60,0,1,7.4
tv series,Bordertown,4937942,2,2,7.5,136,61,0,1,NA
tv series,Bordertown,4937942,2,3,7.7,138,59,0,1,7.7
tv series,Bordertown,4937942,2,4,7.7,138,60,0,1,7.7
tv series,Bordertown,4937942,2,5,7.6,130,58,0,1,7.6
tv series,Bordertown,4937942,2,6,7.6,129,61,0,1,NA
tv series,Bordertown,4937942,2,7,7.7,119,60,0,1,7.7
tv series,Bordertown,4937942,2,8,7.7,116,61,0,1,NA
tv series,Bordertown,4937942,2,9,7.2,122,60,0,1,NA
tv series,Bordertown,4937942,2,10,7.3,126,60,0,1,7.3
tv series,Bordertown,4937942,3,1,7.7,122,61,0,1,NA
tv series,Bordertown,4937942,3,2,7.5,86,56,0,1,7.5
tv series,Bordertown,4937942,3,3,6.7,92,60,0,1,6.7
tv series,Bordertown,4937942,3,4,7.2,84,59,0,1,7.2
tv series,Bordertown,4937942,3,5,7.2,80,58,0,1,7.2
tv series,Bordertown,4937942,3,6,7.1,77,59,0,1,7.1
tv series,Bordertown,4937942,3,7,7.8,77,60,0,1,7.8
tv series,Bordertown,4937942,3,8,8,77,60,0,1,8
tv series,Bordertown,4937942,3,9,7.9,64,57,0,1,NA
tv series,Bordertown,4937942,3,10,8,76,60,0,1,8
tv series,Flaked,4973548,1,1,7,347,30,1,1,7
tv series,Flaked,4973548,1,2,7.1,265,30,1,1,7.1
tv series,Flaked,4973548,1,3,7.3,239,34,1,1,7.3
tv series,Flaked,4973548,1,4,7.6,249,32,1,1,7.6
tv series,Flaked,4973548,1,5,7.7,236,31,1,1,7.7
tv series,Flaked,4973548,1,6,8.5,278,32,1,1,8.5
tv series,Flaked,4973548,1,7,7.7,237,30,1,1,7.7
tv series,Flaked,4973548,1,8,7.8,240,34,1,1,NA
tv series,Secret City,4976512,1,1,7.4,261,47,0,0,7.4
tv series,Secret City,4976512,1,2,7.7,208,51,0,0,7.7
tv series,Secret City,4976512,1,3,7.9,199,48,0,0,7.9
tv series,Secret City,4976512,1,4,7.9,187,50,0,0,NA
tv series,Secret City,4976512,1,5,7.9,178,47,0,0,7.9
tv series,Secret City,4976512,1,6,8,188,51,0,0,NA
tv series,Secret City,4976512,2,1,8,138,51,0,0,8
tv series,Secret City,4976512,2,2,7.8,98,50,0,0,7.8
tv series,Secret City,4976512,2,3,8,108,52,0,0,8
tv series,Secret City,4976512,2,4,8,107,52,0,0,8
tv series,Secret City,4976512,2,5,8.2,101,46,0,0,NA
tv series,Secret City,4976512,2,6,7.8,107,46,0,0,NA
tv series,The Ranch,4998212,1,1,7,828,29,1,1,7
tv series,The Ranch,4998212,1,2,7.5,617,32,1,1,7.5
tv series,The Ranch,4998212,1,3,7.7,558,32,1,1,NA
tv series,The Ranch,4998212,1,5,7.7,510,27,1,1,7.7
tv series,The Ranch,4998212,1,6,7.8,486,30,1,1,7.8
tv series,The Ranch,4998212,1,7,8.1,484,29,1,1,8.1
tv series,The Ranch,4998212,1,8,8,473,28,1,1,NA
tv series,The Ranch,4998212,1,9,8.3,520,28,1,1,8.3
tv series,The Ranch,4998212,1,10,8.3,537,31,1,1,8.3
tv series,The Ranch,4998212,1,11,7.8,372,27,1,1,7.8
tv series,The Ranch,4998212,1,12,7.7,348,27,1,1,7.7
tv series,The Ranch,4998212,1,13,7.8,341,27,1,1,7.8
tv series,The Ranch,4998212,1,14,8,339,31,1,1,8
tv series,The Ranch,4998212,1,15,8,341,31,1,1,8
tv series,The Ranch,4998212,1,16,7.8,339,27,1,1,7.8
tv series,The Ranch,4998212,1,17,7.8,331,29,1,1,7.8
tv series,The Ranch,4998212,1,18,8.2,347,30,1,1,NA
tv series,The Ranch,4998212,1,19,8.1,339,28,1,1,NA
tv series,The Ranch,4998212,1,20,8.6,414,31,1,1,NA
tv series,The Mr. Peabody & Sherman Show,5021206,1,1,6.3,25,23,1,0,6.3
tv series,The Mr. Peabody & Sherman Show,5021206,1,2,7.1,19,23,1,0,7.1
tv series,The Mr. Peabody & Sherman Show,5021206,1,3,6.5,13,23,1,0,6.5
tv series,The Mr. Peabody & Sherman Show,5021206,1,4,6.7,12,23,1,0,6.7
tv series,The Mr. Peabody & Sherman Show,5021206,1,5,6.2,8,23,1,0,6.2
tv series,The Mr. Peabody & Sherman Show,5021206,1,6,6.6,8,23,1,0,NA
tv series,The Mr. Peabody & Sherman Show,5021206,1,7,6.8,8,23,1,0,6.8
tv series,The Mr. Peabody & Sherman Show,5021206,1,8,6.8,8,23,1,0,6.8
tv series,The Mr. Peabody & Sherman Show,5021206,1,9,6.1,7,23,1,0,6.1
tv series,The Mr. Peabody & Sherman Show,5021206,1,10,6.6,8,23,1,0,6.6
tv series,The Mr. Peabody & Sherman Show,5021206,1,11,7.5,11,23,1,0,7.5
tv series,The Mr. Peabody & Sherman Show,5021206,1,12,6.5,8,23,1,0,6.5
tv series,The Mr. Peabody & Sherman Show,5021206,1,13,6.9,9,23,1,0,6.9
tv series,The Mr. Peabody & Sherman Show,5021206,2,13,6.7,6,23,1,0,6.7
tv series,Ozark,5071412,1,1,8.5,5393,58,0,1,NA
tv series,Ozark,5071412,1,2,8.2,4134,56,0,1,NA
tv series,Ozark,5071412,1,3,7.8,3807,59,0,1,7.8
tv series,Ozark,5071412,1,4,8.2,3561,60,0,1,8.2
tv series,Ozark,5071412,1,5,8,3438,56,0,1,8
tv series,Ozark,5071412,1,6,8.1,3387,59,0,1,8.1
tv series,Ozark,5071412,1,7,8.1,3346,59,0,1,NA
tv series,Ozark,5071412,1,8,7.6,3789,52,0,1,7.6
tv series,Ozark,5071412,1,9,8.9,3797,59,0,1,8.9
tv series,Ozark,5071412,1,10,9.2,4786,80,0,1,NA
tv series,Ozark,5071412,2,1,8.3,3052,61,0,1,8.3
tv series,Ozark,5071412,2,2,8.2,2715,61,0,1,8.2
tv series,Ozark,5071412,2,3,8,2626,56,0,1,8
tv series,Ozark,5071412,2,4,8.2,2583,62,0,1,8.2
tv series,Ozark,5071412,2,5,8.9,2906,60,0,1,8.9
tv series,Ozark,5071412,2,6,8.6,2610,67,0,1,8.6
tv series,Ozark,5071412,2,7,8.5,2779,60,0,1,8.5
tv series,Ozark,5071412,2,8,8.3,2447,63,0,1,8.3
tv series,Ozark,5071412,2,9,8.8,2621,64,0,1,8.8
tv series,Ozark,5071412,2,10,9,3057,65,0,1,9
tv series,Ozark,5071412,3,1,8.3,2761,60,0,1,8.3
tv series,Ozark,5071412,3,2,8.5,2565,64,0,1,8.5
tv series,Ozark,5071412,3,3,8.6,2456,59,0,1,8.6
tv series,Ozark,5071412,3,4,8.6,2479,53,0,1,8.6
tv series,Ozark,5071412,3,5,8.3,2308,61,0,1,8.3
tv series,Ozark,5071412,3,6,8.7,2399,58,0,1,8.7
tv series,Ozark,5071412,3,7,8.4,2319,61,0,1,8.4
tv series,Ozark,5071412,3,8,8.9,2738,57,0,1,NA
tv series,Ozark,5071412,3,9,9.4,4475,62,0,1,9.4
tv series,Ozark,5071412,3,10,9.5,4850,66,0,1,9.5
tv series,Troy: Fall of a City,5103758,1,1,4.6,653,59,0,0,NA
tv series,Troy: Fall of a City,5103758,1,2,4.5,484,58,0,0,4.5
tv series,Troy: Fall of a City,5103758,1,3,4.2,404,58,0,0,4.2
tv series,Troy: Fall of a City,5103758,1,4,4.1,385,58,0,0,NA
tv series,Troy: Fall of a City,5103758,1,5,3.8,347,57,0,0,NA
tv series,Troy: Fall of a City,5103758,1,6,4.1,333,57,0,0,4.1
tv series,Troy: Fall of a City,5103758,1,7,4,289,58,0,0,4
tv series,Troy: Fall of a City,5103758,1,8,4.3,307,58,0,0,NA
tv series,The Witcher,5180504,1,1,8.4,19108,61,0,0,NA
tv series,The Witcher,5180504,1,2,7.9,16240,61,0,0,7.9
tv series,The Witcher,5180504,1,3,8.7,15866,67,0,0,NA
tv series,The Witcher,5180504,1,4,8.6,14522,62,0,0,8.6
tv series,The Witcher,5180504,1,5,8.5,13509,59,0,0,8.5
tv series,The Witcher,5180504,1,6,8.3,13338,59,0,0,8.3
tv series,The Witcher,5180504,1,7,8.6,13109,47,0,0,8.6
tv series,The Witcher,5180504,1,8,8.9,14923,59,0,0,8.9
tv series,Making a Murderer,5189670,1,1,8.2,1712,65,0,0,8.2
tv series,Making a Murderer,5189670,1,2,8.2,1474,57,0,0,8.2
tv series,Making a Murderer,5189670,1,3,8.4,1427,63,0,0,8.4
tv series,Making a Murderer,5189670,1,4,8.6,1452,66,0,0,8.6
tv series,Making a Murderer,5189670,1,5,8.4,1333,59,0,0,8.4
tv series,Making a Murderer,5189670,1,6,8.2,1234,59,0,0,NA
tv series,Making a Murderer,5189670,1,7,8.2,1206,63,0,0,8.2
tv series,Making a Murderer,5189670,1,8,8.2,1195,47,0,0,8.2
tv series,Making a Murderer,5189670,1,9,8.2,1186,66,0,0,8.2
tv series,Making a Murderer,5189670,1,10,8.2,1190,63,0,0,NA
tv series,Making a Murderer,5189670,2,1,8,879,57,0,0,NA
tv series,Making a Murderer,5189670,2,2,8.2,768,67,0,0,8.2
tv series,Making a Murderer,5189670,2,3,8.3,745,66,0,0,8.3
tv series,Making a Murderer,5189670,2,4,8.1,708,58,0,0,NA
tv series,Making a Murderer,5189670,2,5,8.2,667,64,0,0,NA
tv series,Making a Murderer,5189670,2,6,8.2,660,65,0,0,NA
tv series,Making a Murderer,5189670,2,7,8.2,657,60,0,0,8.2
tv series,Making a Murderer,5189670,2,8,8.5,673,60,0,0,NA
tv series,Making a Murderer,5189670,2,9,8.9,740,63,0,0,8.9
tv series,Making a Murderer,5189670,2,10,8.8,768,77,0,0,8.8
tv series,Dawn of the Croods,5193172,1,1,6.3,35,23,1,0,6.3
tv series,Dawn of the Croods,5193172,1,2,7.2,20,23,1,0,7.2
tv series,Dawn of the Croods,5193172,1,3,7.4,17,22,1,0,7.4
tv series,Dawn of the Croods,5193172,1,4,7.3,15,23,1,0,NA
tv series,Dawn of the Croods,5193172,1,5,7.9,15,22,1,0,7.9
tv series,Dawn of the Croods,5193172,1,6,6.7,18,23,1,0,6.7
tv series,Dawn of the Croods,5193172,1,7,8.1,15,23,1,0,NA
tv series,Dawn of the Croods,5193172,1,8,8,14,23,1,0,8
tv series,Dawn of the Croods,5193172,1,9,7.3,15,23,1,0,NA
tv series,Dawn of the Croods,5193172,1,10,7.3,18,23,1,0,7.3
tv series,Dawn of the Croods,5193172,1,11,7.4,16,23,1,0,7.4
tv series,Dawn of the Croods,5193172,1,12,6.9,14,23,1,0,6.9
tv series,Dawn of the Croods,5193172,1,13,7.5,15,23,1,0,NA
tv series,Dawn of the Croods,5193172,2,1,8.3,13,23,1,0,8.3
tv series,Dawn of the Croods,5193172,2,2,7.8,12,23,1,0,7.8
tv series,Dawn of the Croods,5193172,2,3,7.8,12,23,1,0,7.8
